iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4
326,20.885823581696624,0.39061989517066,0.4436654830351472,323.9968142695511,0.0032905702934433196,0.5337186703977185,1.3408748585706962,6.538427664242732e-12,0.1735776482543999,0.16028596193147843,0.011025063530209803,0.10758980204867653,0.006711291534223621,0.3174633996095648,0.16639661898408742,0.008350289597432418,0.49128325899469777,0.17448401674822023,0.0031175282100153784,0.7150602593803581
327,20.739064235535935,0.30662412284752777,0.4420638170558959,334.2437878541081,0.0032578140494145848,0.5333779527635852,1.3423654885047578,6.266691577406483e-12,0.17348857012844887,0.16013689043792292,0.01101072331840879,0.10758393365026823,0.0066978120484826025,0.31746149735145407,0.16637686354446962,0.00830500303523083,0.49127181376598716,0.1744767287015732,0.0030821911073449265,0.7150444816204811
328,21.40823288029435,0.19028895494459805,0.4609339029993862,281.84326219211084,0.0032251427414405186,0.5325514876322565,1.3439752266726674,5.975023011231105e-12,0.17340952611472504,0.16000399784031372,0.010997018655524016,0.1075787327627388,0.006685858200163041,0.317459814005165,0.16635932502019568,0.008264834421877178,0.49126165259494553,0.1744702524420854,0.0030509056145758165,0.7150304546793331
329,20.366852651620235,0.16064740642633027,0.44240311486646533,182.01918590171022,0.003192557961874579,0.5312993434061581,1.345700227343302,5.6677490142353795e-12,0.17333665129341377,0.15988131249451903,0.010984122214810597,0.10757394109312221,0.006674848558896992,0.3174582640162189,0.16634317520853212,0.00822790365296689,0.49125230446271323,0.17446429296804572,0.0030222639254086536,0.7150175876018615
330,19.78097290336473,0.16047508517096676,0.4485219831112772,28.18171159899919,0.0031600612988529537,0.5307002404513413,1.3472339332729166,5.400378408608183e-12,0.1732568618218798,0.1597408469269285,0.010970411848423378,0.10757252547771591,0.006662140126889781,0.3174564626699393,0.16633989766149299,0.008185637139230862,0.4912416392999456,0.17447259281616886,0.0029899476240347173,0.715003241639866
331,21.40373174721627,0.16022027847905776,0.44650814798660576,32.568205769511614,0.003127654336217149,0.530676188869988,1.3485906111743255,5.16724320945214e-12,0.17316782259213465,0.15958624767319912,0.010956290681201812,0.10757008397065028,0.006648115686111446,0.3174544724806087,0.16633316052354316,0.008139323273784398,0.4912299785271621,0.1744786267056532,0.0029548919917239715,0.7149877780419985
332,20.9443799131203,0.15988921689937075,0.4542912398464978,31.207305129034875,0.003095338653436806,0.5311586018107952,1.3497885105143725,4.963563713501951e-12,0.1730697626912288,0.15941778184619929,0.010941724673859964,0.10756667505762896,0.006632801326133738,0.31745229606104697,0.16632317755931145,0.008089066085259757,0.49121733901863,0.17448258785665283,0.0029172025195691948,0.7149712209850281
333,20.36119688889245,0.15949627613465012,0.4471586679574102,30.498989066927706,0.003063115825532712,0.5320870653895898,1.3508453913109013,4.7852964993982635e-12,0.1729648883168584,0.1592389183213342,0.010926814097844427,0.1075624858049402,0.006616525300263555,0.31744997966272476,0.16631057512952976,0.00803594333121551,0.49120398068781856,0.17448480600006439,0.002877695940530789,0.7149538966432175
334,20.08831268526555,0.21918024123451404,0.4499792009592056,28.782874186360804,0.00303098742300004,0.533408207924786,1.3517755927476123,4.629010191184419e-12,0.1728529746391884,0.15904922148735026,0.010911520822278566,0.10755754505845722,0.006599255275035266,0.31744751952978606,0.16629546902454798,0.007979884612814613,0.49118988609913666,0.17448541723888522,0.00283635137653657,0.7149357890183934
335,20.952588186790948,0.3077433906331578,0.46727174101397395,224.2549473033528,0.0029989550117318032,0.5340999721578201,1.352870617780265,4.4534755902013845e-12,0.1727518725447278,0.15887758854207706,0.010897183974313251,0.1075530612901897,0.006583680218892386,0.31744530107206315,0.16628173709858718,0.007929416195482066,0.4911771682634902,0.1744858732451957,0.002799283445017305,0.714919463111341
336,20.64834026604313,0.3169316051054793,0.44645859696902335,306.40179354466835,0.0029670201529425366,0.5342354841364891,1.3541001665711696,4.264563153579149e-12,0.17266199802170554,0.15872451593369105,0.010883633110196066,0.10754908784536693,0.006569845097692287,0.31744333298909516,0.1662695496801055,0.00788461704418353,0.4911658607631575,0.17448629353813475,0.002766448264371522,0.7149049271549469
337,20.689989664496075,0.24648229120385567,0.4492032420821488,300.572261903002,0.0029351844030922032,0.5338810480242953,1.3554481766879842,4.066020277892533e-12,0.17258208139636652,0.15858788857703587,0.010870766087167173,0.1075455682153313,0.006557553360384283,0.3174415875499171,0.16625873885422085,0.007844843616864683,0.49115581074052644,0.17448668258766856,0.0027373521806740753,0.7148919901373956
338,20.769547791347122,0.16690816813665066,0.45011697500012815,246.92366698404874,0.0029034493138103373,0.5330964857119841,1.3569051001803283,3.860699175296649e-12,0.1725100567061371,0.15846439758586117,0.010858559533744485,0.10754238530399275,0.00654648411961209,0.3174400175310188,0.16624894653788475,0.007809069205203903,0.4911467631002714,0.17448697609002697,0.0027112572470535854,0.7148803490129574
339,20.858774973773013,0.15802797485123748,0.46605673199519515,140.29876729743305,0.0028718164318204194,0.5319360141237482,1.3584793216916313,3.649212650882799e-12,0.17244248134149875,0.15834869053094844,0.010847168191313268,0.1075393306689738,0.0065361175831850525,0.31743854635563523,0.16623952402150843,0.007775646808135581,0.491138304451695,0.174487000365793,0.0026869869618934505,0.7148695077089733
340,20.74040602651524,0.15786981918928333,0.44783129799179733,30.024101026435375,0.0028402872988644886,0.5313654683847178,1.359872175184433,3.465661011377425e-12,0.1723658205412413,0.15821851870503362,0.010835195398397994,0.10753555115517385,0.006524423682355688,0.317436885254197,0.1662277792492629,0.007738235022530908,0.49112887080134354,0.17448587445147826,0.0026601175242964743,0.7148576156820755
341,20.488456968467986,0.1576418595743313,0.4510002869646996,30.46263174312014,0.002808863451628009,0.5313137428198891,1.3611035410874797,3.306002634378902e-12,0.17228178662418378,0.15807665414493421,0.010822791256717689,0.10753116916821055,0.006511653496990181,0.3174350686520516,0.16621410937953024,0.007697628442968411,0.4911186490227537,0.1744837781128517,0.0026312211164370857,0.7148448945298552
342,20.746740861635615,0.15735748016680662,0.46546673285774887,31.394774033471062,0.0027775464216649565,0.531718267254553,1.362191523178869,3.16684068130739e-12,0.1721923569134855,0.15792627733182382,0.010810090282572647,0.10752633459803068,0.006498109969253022,0.31743314102502374,0.16619899721411566,0.007654794138110776,0.49110787893953795,0.1744809156792698,0.002600986428070522,0.7148316270655658
343,20.664756462858193,0.15701643272509572,0.44656221312470734,30.8693828358982,0.0027463377353231923,0.5325238389153989,1.3631503347358322,3.0453110230760807e-12,0.17209648996331098,0.15776570054228048,0.010797045437280769,0.10752098700057115,0.006483629473362473,0.31743107730939996,0.16618226071436376,0.007609228328987448,0.4910964272056137,0.17447725948057705,0.0025690798704815125,0.7148176583764295
344,20.52047271435902,0.17115738073510586,0.4490545659791678,29.268437959916945,0.00271523891367006,0.5336817100021182,1.3639930739754393,2.938990957840874e-12,0.1719938049332554,0.15759426306287302,0.010783588265212278,0.10751511541745028,0.006468155804443875,0.3174288694037595,0.16616387481598183,0.007560777866866401,0.49108425245303094,0.17447283366770583,0.002535420202522834,0.7148029448900849
345,20.47062309665167,0.21531492723127457,0.4471473768353462,156.4259963245366,0.002684251472418251,0.5342798788492038,1.364996543243957,2.822601621141995e-12,0.17190040652092758,0.15743720997687313,0.010771107326842123,0.10751037300353367,0.006453990689598987,0.31742684570303237,0.1661493917333434,0.007516533975700898,0.4910731084846599,0.17447111464972273,0.0025048129488487725,0.7147895017574953
346,20.45422375586979,0.21851488511658346,0.46383108594454825,222.69963531900748,0.0026533769218519384,0.5343841472276776,1.3661270984487672,2.699849648919117e-12,0.17181598622294916,0.1572950001375412,0.010759366419338836,0.1075060768839775,0.006441205959786632,0.3174250198631875,0.1661362561607735,0.007476655554327788,0.49106304731843065,0.1744695072883369,0.0024773253155386294,0.7147773754634773
347,20.714543465829873,0.17978104614376847,0.44884247006848454,228.60785991935856,0.0026226167667531583,0.5340541384520359,1.3673681764925978,2.572917772080492e-12,0.17173980888651882,0.15716639995529802,0.010748286624532468,0.10750218983080938,0.00642967546489572,0.3174233741143728,0.1661243576654267,0.007440731479377259,0.4910539718630486,0.17446801168226247,0.002452646948372076,0.7147664472056676
348,20.25877211954764,0.1557625185061646,0.44829583703540266,177.45934820083772,0.0025919725063284762,0.5333435994854703,1.3687118090428676,2.443183126967418e-12,0.17166964938068344,0.15704789308260317,0.010737895590635552,0.10749858303309899,0.006419065734021875,0.31742185960201436,0.16611331048681632,0.007407755433713196,0.49104563223418835,0.17446653199810222,0.00243007419325002,0.7147564249641255
349,20.78654407360087,0.15557672018363605,0.4622793849557638,31.587825235578357,0.0025614456341359064,0.5331272147950453,1.3698996978252218,2.3304276504560884e-12,0.17159332953595866,0.15691959213184525,0.010727159900988041,0.10749449499113646,0.006407561614630742,0.31742021607281057,0.16610075325154391,0.007372194652682975,0.4910366576038329,0.17446432257837316,0.0024059366057825647,0.7147457681658828
350,21.27166261494821,0.15533850835194657,0.450334417168051,32.1250924759367,0.0025310376380121382,0.5333448194145376,1.3709489952596463,2.232225667224876e-12,0.17151208020964276,0.1567834663981141,0.010716146874884884,0.10749001877957112,0.006395349764811078,0.3174184707901392,0.1660869833230528,0.007334633315997196,0.49102719204011497,0.17446151083467076,0.0023806347851426045,0.7147346392980761
351,20.62762266661962,0.15714646042373062,0.4465157939121127,29.888799557929687,0.0025007500000000012,0.5339433332452472,1.3718725868969486,2.1465337063136897e-12,0.171423520572675,0.1566356350294004,0.010704677105281392,0.10748501337917682,0.006382074616667454,0.3174165724990489,0.16607157156894353,0.007294009823446728,0.491016968620775,0.17445798359580825,0.002353487901684905,0.7147227434783201
352,21.04802706186031,0.1596008596196633,0.4486214118078351,128.05316882401922,0.0024705841962762423,0.5340787061697077,1.3729392237858515,2.055076300764312e-12,0.171341503736343,0.15649879118330776,0.010694079324176696,0.10748035622203238,0.006369792427959099,0.31741481451324516,0.1660572303416118,0.007256507387962342,0.4910075125739181,0.17445464295504237,0.0023285220548201497,0.7147117624686897
353,19.861258537663073,0.1546302237490892,0.46761862793937325,148.17728353124681,0.002440541697079578,0.5338068742521858,1.3741185876730928,1.960414958057582e-12,0.1712655695717328,0.1563721434188747,0.01068427691992622,0.10747602828638289,0.006358434022345271,0.31741318775107275,0.16604390423683302,0.0072219061135129995,0.4909987750677699,0.17445148966055762,0.0023055742358177784,0.714701637652922
354,21.43387470085173,0.15440693994102547,0.4467527100350708,33.23592770176248,0.0024106239666390364,0.5339554644164696,1.3751610153181004,1.878001236792472e-12,0.17118632097911352,0.1562401955787127,0.010674252622612635,0.10747144826357029,0.006346602559273682,0.31741149278654884,0.16602980916480314,0.007186020048144945,0.49098972300119487,0.17444796825792147,0.0022819389916502266,0.7146912384892518
355,20.96908251364176,0.16809021054044493,0.4473216440528631,32.016713584904984,0.00238083246310259,0.5344728091668082,1.3760807039914111,1.8061120097451606e-12,0.17110325446538727,0.15610213567894413,0.010663989481127366,0.10746658858779251,0.0063342209227819695,0.3174097179903148,0.16601486384569322,0.007148620589725367,0.490980295824197,0.1744440686257682,0.0022574735465490346,0.7146804975616868
356,20.272817711424057,0.1687043564547615,0.4626048868522048,164.4050552608223,0.0023511686384660928,0.5345549393984924,1.3771184868537854,1.7307158130129658e-12,0.17102682488295276,0.1559750684882583,0.010654440477372852,0.10746210800239395,0.006322836648066396,0.31740808542842136,0.1660010879608585,0.007114311061394052,0.4909716341400098,0.1744404476384042,0.0022351099684003077,0.7146706458265989
357,21.203799524628188,0.15377730294682623,0.4502609991468489,147.0119906296194,0.0023216339385025075,0.5342553787960556,1.3782672685059263,1.652582133086192e-12,0.17095629957551728,0.1558577541641966,0.010645492897248974,0.10745796482733229,0.0063123380571421745,0.3174065793872299,0.16598835394565634,0.007082741130432466,0.49096365434948624,0.17443707561571287,0.002214604841505337,0.7146615877225679
358,20.29672575075609,0.15357314044690257,0.44868752220645547,30.355912543674485,0.0022922298026914426,0.5343598868078075,1.3792815763263093,1.5845548567399182e-12,0.1708812633182818,0.15573313776644016,0.01063620439384927,0.10745351394301161,0.006301182680017057,0.3174049782312029,0.16597469662184147,0.007049339922135103,0.490955223502427,0.17443334327107524,0.0021930643552069626,0.7146521080518388
359,20.547659256796624,0.1718857491518243,0.449114094953984,30.57378410709444,0.0022629576641489953,0.5348185333327732,1.3801759029368577,1.5252141905880077e-12,0.17080207444396775,0.15560179165241977,0.010626591442219516,0.10744878418244867,0.006289426790387906,0.3174032903925919,0.16596020658634827,0.007014284559722858,0.4909463844060172,0.17442928978199637,0.002170608785645637,0.7146422525438869
360,20.2629869853695,0.17069783461896934,0.4644632339477539,173.3967585813899,0.0022338189495579018,0.534867485366111,1.381178623258624,1.4632832001316855e-12,0.17072955824230993,0.1554814375192395,0.010617640444349154,0.1074444497308275,0.006278671349006554,0.31740174578721836,0.16594692727561916,0.006982262517145339,0.4909382982297454,0.17442556250614474,0.002150163363554005,0.7146332493384684
361,20.94972477219846,0.15299211761375775,0.4486246390733868,164.11747113031444,0.002204815079098002,0.5345574130773668,1.3822800438928622,1.3995247066830304e-12,0.1706633939648374,0.15537068061267933,0.01060925936781857,0.10744098916176874,0.006268782515396637,0.317400324443829,0.1659366568582814,0.0069528585411012716,0.4909308633497543,0.174424065108843,0.0021314552744944658,0.7146249897514879
362,20.471108970777557,0.15281021178244175,0.4475268048699945,31.01973528506444,0.002175947466377023,0.5346334982216217,1.3832515330326753,1.3439937520680197e-12,0.170591973287637,0.15525149236686614,0.010600505024047037,0.10743713330662141,0.00625813330980068,0.31739879293516826,0.16592517162914763,0.006921330882558876,0.4909229038354514,0.17442200634220692,0.002111537208377659,0.7146162327593474
