iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6
446,13.378335323454294,0.09882346645107064,0.6304398281499743,153.99560348213265,0.0003650443190933469,0.5400676786333056,1.4692990211461594,4.221539178223678e-13,0.14715393335003527,0.10340066813895452,0.003818524453275258,0.06316209616606734,0.01643763722656378,0.27223651052343484,0.07930551450847484,0.0013806343260496711,0.45098547924720017,0.1606167930819426,3.6979631218265834e-05,0.6441539615914582,0.12608795840705975,6.0766473163551775e-06,0.7512393579159689,0.1880718323126021,1.6568855270224453e-15,1.1286810370747875
447,13.568064093683791,0.0938826607857493,0.6313934151548892,122.25329034948346,0.0003520824588016869,0.5399672802847126,1.4695278904149924,4.184846565415236e-13,0.1471441406502092,0.10338015493262251,0.00381796882485406,0.06316114484013888,0.016428890656032372,0.27223578229458584,0.07930557118560523,0.0013797378595288461,0.45098531055672325,0.1606185040391716,3.688966920523983e-05,0.644153929687954,0.12609301897833017,6.058056208060235e-06,0.7512393496292179,0.18807183231731747,1.644441404621076e-15,1.1286810370747875
448,13.706013218270972,0.09279012684068277,0.6182343969121575,119.09843105113322,0.00033934715582304695,0.5398266978179075,1.4697655995187815,4.1473506724186545e-13,0.1471352864244497,0.10336162296306102,0.0038174681138591245,0.06316028080537821,0.016420991197678605,0.27223512460657917,0.07930561472279622,0.0013789283128775246,0.4509851582181896,0.16061998865502558,3.680855258836399e-05,0.6441539009142553,0.1260974139038963,6.0413017517441305e-06,0.7512393421586824,0.18807183232141306,1.6332689603790057e-15,1.1286810370747875
449,13.696219165138633,0.09277337878672398,0.6153286788612604,20.697605726269305,0.0003268390308581253,0.539756706586409,1.4699701476287037,4.114940035756891e-13,0.14712576481526382,0.1033417659938235,0.003816935586929776,0.06315933143587169,0.016412533024206914,0.27223442081005017,0.0793056223549104,0.0013780616367164175,0.45098499523940094,0.1606212688209475,3.672205524739679e-05,0.6441538703293829,0.12610122350863703,6.02346003775565e-06,0.7512393342353164,0.18807183232660407,1.6214922300025005e-15,1.1286810370747875
450,13.733346252684115,0.09275237370319545,0.6173874230589718,20.48334845939043,0.0003145586935352887,0.5397459645443208,1.4701457377937353,4.0869306186447134e-13,0.14711563218621518,0.10332069503149381,0.003816375041357118,0.06315830470402284,0.016403563464413566,0.27223367484184324,0.07930559823339628,0.0013771427091823288,0.45098482253551697,0.1606223705411839,3.663066548599261e-05,0.6441538380933877,0.12610452247262138,6.004631796551841e-06,0.7512393258995423,0.18807183233136376,1.6091762246576063e-15,1.1286810370747875
451,14.013734418922276,0.09272847483353744,0.6093046581372619,22.127656659398987,0.00030250674238085137,0.5397846185170031,1.470296324850674,4.062731905747125e-13,0.14710521543257465,0.10329907638338079,0.0038158032556460364,0.06315723753540863,0.016394365583280033,0.27223291011097217,0.07930555051758026,0.0013762005163094942,0.4509846455196073,0.1606233178655098,3.6537232846123926e-05,0.6441538051856239,0.12610737700543753,5.98540176654957e-06,0.7512393174018187,0.1880718323353992,1.5966905012368657e-15,1.1286810370747875
452,13.11381692633733,0.09270102418065207,0.6206386350095272,18.4091110862114,0.0002906837647899102,0.5398641017203751,1.4704248001734064,4.041833489989226e-13,0.14709421975927614,0.10327630046830434,0.003815204422635617,0.06315609935313983,0.016384680846960514,0.2722321051766843,0.07930547684467115,0.0013752085973991648,0.4509844592397729,0.1606241291702287,3.6439169904501555e-05,0.644153770703041,0.12610984338294495,5.965239802832415e-06,0.7512393085103904,0.18807183234032587,1.5837007947198387e-15,1.1286810370747875
453,13.63974161659349,0.09267121041789537,0.6062911620829254,20.931683426628833,0.0002790903369977137,0.5399769940498996,1.4705342381369046,4.0237937247663257e-13,0.14708294051821638,0.10325297298348315,0.003814598537977254,0.06315492300541001,0.0163747644983138,0.27223128101292565,0.0793053841391534,0.0013741930130820772,0.4509842685305981,0.1606248230613742,3.6339026686776804e-05,0.6441537355189171,0.1261119724331455,5.944668522439166e-06,0.7512392994485724,0.188071832343697,1.570535062769552e-15,1.1286810370747875
454,13.958821956533292,0.09733414327824974,0.6206192160025239,21.75975731105871,0.0002677270240515765,0.5401168674192467,1.4706273226003492,4.0082301286394107e-13,0.1470716307707904,0.10322960874264019,0.0038139965447907226,0.06315373669348562,0.01636483504959483,0.27223045561187964,0.0793052783804061,0.0013731760851300168,0.4509840775424435,0.16062541578671835,3.623897812435278e-05,0.6441537003811255,0.12611380859381258,5.924132884621641e-06,0.7512392904073664,0.18807183234794186,1.557468992371285e-15,1.1286810370747875
455,13.505095567448121,0.10099495791859425,0.6110241401474923,121.9717894370125,0.0002565943797833396,0.540197089590884,1.4707373736810687,3.9905981611591484e-13,0.1470616248967613,0.10320894041369007,0.003813461192166141,0.06315268651436243,0.016356054640021662,0.2722297256649646,0.07930518318052801,0.0013722769461364949,0.450983908649484,0.16062592668309386,3.6150626139021285e-05,0.6441536693227958,0.12611539392766916,5.906005682941707e-06,0.7512392824171008,0.18807183235167438,1.545968634434559e-15,1.1286810370747875
456,13.662603792714357,0.1024574293051792,0.6269176420755684,141.43599061807697,0.00024569294678238046,0.5402275109342789,1.4708603596264154,3.9714669480987473e-13,0.1470528492095285,0.10319070118128357,0.0038129828162315298,0.0631517959726497,0.016348307881571263,0.27222908137479834,0.07930515652135343,0.0013714836657332569,0.45098375959461023,0.1606268317475098,3.607276396570644e-05,0.6441536419306128,0.126118107928201,5.890037762949219e-06,0.7512392753719025,0.18807183235518105,1.5358650372046153e-15,1.1286810370747875
457,14.02910721317262,0.10126628942100667,0.6216415602248162,144.23523783024964,0.00023502325636916188,0.5402166817478476,1.4709931199233799,3.951241284291413e-13,0.14704508474213063,0.10317456589650272,0.003812554635908414,0.06315100699057818,0.016341458291743844,0.2722285117657213,0.0793051303323202,0.0013707823632395412,0.4509836278262918,0.16062761110488968,3.600400528444268e-05,0.6441536177285913,0.12612044710795983,5.875942040186702e-06,0.7512392691483665,0.1880718323583255,1.5269686244407464e-15,1.1286810370747875
458,13.73199548596331,0.09849892784304544,0.6353599820286036,142.20296096139322,0.00022458582856934304,0.5401720075378291,1.471133005425376,3.930280707498222e-13,0.14703821861756491,0.10316029886495766,0.0038121709697759303,0.0631503083777381,0.01633540503704611,0.27222800845504797,0.07930510489129554,0.0013701626850892974,0.4509835114032474,0.16062828148870495,3.594331211853114e-05,0.6441535963575489,0.1261224611310844,5.863504117013019e-06,0.7512392636538977,0.188071832361127,1.5191371674069237e-15,1.1286810370747875
459,13.775787139322137,0.09482809028394784,0.6265158250462264,127.60658779592134,0.0002143811720884298,0.5400998950657856,1.4712780731834645,3.9088407906085907e-13,0.1470321089369064,0.10314760763338642,0.0038118279050695122,0.06314968547431497,0.01633002146846632,0.2722275608645882,0.07930507969753627,0.0013696116224805972,0.4509834078747688,0.1606288572856035,3.588939366299667e-05,0.644153577368035,0.12612419318220341,5.852458338340318e-06,0.7512392587729865,0.18807183236363012,1.5121988556285744e-15,1.1286810370747875
460,13.356718537134766,0.09254890464301298,0.6290016989223659,114.3580577249565,0.00020440978428698246,0.540005870210129,1.4714266070471456,3.8871461958637796e-13,0.14702663015806464,0.10313623255255373,0.0038115210238793044,0.06314912547635365,0.01632519687131842,0.27222715975684253,0.07930505431199779,0.001369117811679339,0.4509833151021893,0.1606293510342944,3.584112567716199e-05,0.6441535603678621,0.12612568090149903,5.842573543560787e-06,0.7512392544048456,0.18807183236597458,1.506005345616578e-15,1.1286810370747875
461,13.4983227263274,0.09253896416709964,0.6276069260202348,20.394479515582805,0.00019467215115637467,0.5399560996605803,1.4715530147090674,3.8685741258046326e-13,0.147020823972655,0.10312420157809636,0.00381119867165111,0.06314852521638119,0.01632009587132456,0.27222673574101475,0.07930501444721588,0.0013685957102377126,0.45098321704315625,0.16062976980184818,3.579022360123704e-05,0.6441535424786201,0.12612695466268778,5.832158577683958e-06,0.751239249815243,0.18807183236818376,1.499523651085891e-15,1.1286810370747875
462,13.44277254119088,0.09252661460973144,0.6314318119548261,19.764231494795943,0.0001851687472951083,0.5399427894828063,1.4716602897754707,3.8526891208405776e-13,0.14701473723088282,0.10311160872162842,0.003810862798856545,0.06314789076616899,0.016314759168142835,0.2722262923328729,0.07930496216947859,0.0013680495584082624,0.45098311452235146,0.1606301237656515,3.573710306706092e-05,0.6441535238438857,0.1261280434273448,5.821298481556104e-06,0.7512392450403891,0.18807183237040076,1.492804921490228e-15,1.1286810370747875
463,13.835166822022558,0.09251236130886441,0.6197841539978981,20.343517176507135,0.00017590003588567962,0.5399592265266769,1.4717510829555136,3.83911584736564e-13,0.14700845768560813,0.10309863342734223,0.0038105194599984144,0.063147232143189,0.0163092621918038,0.27222583574760556,0.07930489997843376,0.0013674870621317164,0.45098300897323806,0.16063042197286045,3.5682504838969384e-05,0.6441535047162,0.12612897251046104,5.8101440884248865e-06,0.7512392401442737,0.18807183237234668,1.4859395123477626e-15,1.1286810370747875
464,13.526500301873444,0.09249635041912328,0.6246337560005486,19.914822729339864,0.00016686646867200534,0.5399996363750152,1.4718276088395634,3.827530624952289e-13,0.14700196993193868,0.10308524357307065,0.0038101694516217304,0.06314654786563548,0.016303590174310437,0.2722253645941985,0.07930482849847212,0.0013669066335106875,0.45098290006276454,0.16063067185945587,3.562626785449688e-05,0.6441534850329916,0.12612976365036324,5.7986621288526826e-06,0.751239235110698,0.18807183237417005,1.4789058561707725e-15,1.1286810370747875
465,13.666416593058466,0.09247924367149736,0.6090244280640036,20.98871640116919,0.00015806848593740948,0.5400590670919161,1.4718919566894744,3.817654218813149e-13,0.14699542905459478,0.10307175614652685,0.003809820639670067,0.06314585503673617,0.016297877061977977,0.2722248899251641,0.07930475105603406,0.001366321957943275,0.4509827903407961,0.1606308806540865,3.556970580013392e-05,0.6441534652462751,0.1261304362114106,5.787119986663906e-06,0.7512392300544729,0.18807183237593947,1.4718644945460382e-15,1.1286810370747875
466,13.62350004987273,0.09453897095858538,0.6184219759888947,20.70192265260186,0.00014950651648315563,0.5401332790292855,1.4719459186706398,3.8092456932837294e-13,0.1469889478089746,0.10305840017571062,0.003809476733671352,0.06314516660861785,0.016292221157113238,0.27222442007211617,0.07930467027118579,0.0013657431869787135,0.45098268174811085,0.16063105455695906,3.551380024511279e-05,0.6441534456995364,0.12613100695549845,5.775717750864579e-06,0.7512392250627691,0.1880718323781722,1.4649339267807464e-15,1.1286810370747875
467,13.42009988276904,0.09607668473552665,0.6094602709636092,118.08605044011784,0.00014118097760755784,0.5401741583561104,1.4720083672513056,3.7998555230287505e-13,0.146983275234781,0.10304671219257332,0.0038091760013295316,0.0631445637699655,0.016287272228263053,0.27222400890044857,0.0793045989574585,0.0013652367807559108,0.45098258671838104,0.1606312018461821,3.546491903749031e-05,0.6441534286000499,0.1261314922315054,5.765750602001491e-06,0.7512392206965516,0.18807183238013922,1.4588861163764418e-15,1.1286810370747875
468,13.930075579176458,0.0965324098117577,0.6188792299944907,113.02735524571703,0.00013309227508563512,0.5401879335363696,1.4720773991361868,3.7897250756038837e-13,0.14697832011271808,0.10303650264845512,0.0038089118365461075,0.06314403697240528,0.016282950380625324,0.2722236498168717,0.07930453616040925,0.0013647945667246272,0.45098250372892296,0.1606313263710847,3.542226250794154e-05,0.6441534136725345,0.12613190412984276,5.757054699778637e-06,0.7512392168854088,0.1880718323817355,1.4536180397542307e-15,1.1286810370747875
469,13.586290854754322,0.09594103856814158,0.609133942052722,124.61786243962895,0.00012524080314933647,0.5401799262434951,1.4721506552584,3.779169303051969e-13,0.14697403527417366,0.10302760860262296,0.00380868018813594,0.06314359950094665,0.0162791851682971,0.2722233368301445,0.07930451562702602,0.0013644092835830256,0.45098243140309247,0.1606317056631228,3.538512087507638e-05,0.6441534006709964,0.12613304706443923,5.749485201632808e-06,0.751239213566856,0.18807183238311415,1.4490390549088768e-15,1.1286810370747875
470,13.780962286966123,0.09469558113926908,0.6240458709653467,112.05277683944595,0.00011762694446832748,0.5401546926173915,1.4722268043721691,3.7683416411591565e-13,0.14697029256650343,0.10301984152193361,0.003808476473917558,0.06314321675439812,0.01627589800351628,0.272223063602949,0.0793044963664628,0.0013640729425573783,0.450982368267243,0.16063202618532751,3.5352717066521385e-05,0.6441533893263739,0.12613401414256029,5.74288263490105e-06,0.7512392106716419,0.18807183238426373,1.4450505931119707e-15,1.1286810370747875
471,13.378233534877104,0.09305949462578696,0.6173169978428632,122.42559509511551,0.00011025107013133847,0.5401160993392007,1.472303974912762,3.7574814217081914e-13,0.14696701720892003,0.10301304677595992,0.003808298280867931,0.06314288118885647,0.01627302270377412,0.2722228246340946,0.07930447824756114,0.001363778766758447,0.45098231305053704,0.1606322964197344,3.532439246185639e-05,0.6441533794095388,0.12613483070956114,5.737112398563403e-06,0.7512392081412269,0.18807183238532194,1.4415697062020017e-15,1.1286810370747875
472,13.71679823446568,0.09241124079294566,0.6243525890167803,121.46159583195458,0.00010311353962807993,0.5400674353261973,1.4723811191423855,3.7467185090462895e-13,0.1469641456954204,0.1030070921925638,0.003808142369295139,0.06314258638524865,0.016270503170489954,0.27222261523676106,0.07930446116917354,0.001363521000096744,0.450982264668095,0.16063252369285383,3.529958708926972e-05,0.6441533707248428,0.1261355186503862,5.732060036324185e-06,0.7512392059256198,0.1880718323864168,1.4385259837602852e-15,1.1286810370747875
473,13.2991821108573,0.09240620390493533,0.6184502220712602,19.79197139011181,9.621470083171694e-05,0.5400417641031606,1.4724454655021648,3.7376799108712606e-13,0.14696119405927482,0.10300098062722265,0.003807980915152404,0.06314228072387876,0.016267919049263713,0.27222240064466807,0.07930443809918454,0.001363256695502403,0.45098221510104375,0.16063271242002128,3.5274196616302464e-05,0.6441533618504689,0.12613609565287867,5.726891406476319e-06,0.7512392036635874,0.18807183238755434,1.4354244776040608e-15,1.1286810370747875
474,13.549732742530296,0.09240000476456345,0.6224094270728528,20.11986311583169,8.955488998192129e-05,0.5400343947032223,1.4724988772182799,3.7301066182926797e-13,0.14695814221910805,0.10299467147999346,0.0038078157803594797,0.06314196206707216,0.01626525156380416,0.2722221791298113,0.0793044093471227,0.001362983846759518,0.4509821639355403,0.16063286815138691,3.5248019388273314e-05,0.6441533527108622,0.12613657804563064,5.721565013336978e-06,0.7512392013357764,0.18807183238884426,1.4322389678476009e-15,1.1286810370747875
475,13.99261684048147,0.09239325990033578,0.6357332840561867,22.18958964289156,8.31344316684771e-05,0.5400413555434481,1.4725431220109029,3.723776831721928e-13,0.14695514053816294,0.10298847216866326,0.003807654298051038,0.06314164690878624,0.016262630551916138,0.2722219614281445,0.07930437795668098,0.0013627157227118418,0.45098211364813795,0.1606329964241746,3.522231849129399e-05,0.6441533437419911,0.1261369803549342,5.716337198657022e-06,0.7512391990526807,0.188071832390414,1.4291203848073053e-15,1.1286810370747875
