iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7
439,11.316373334675683,0.06698275632546213,0.7090808867942542,16.500870706623907,0.0004620664960747236,0.5411218211600884,1.4921874815692064,2.1702909438182038e-13,0.12580447677658468,0.09100509615768265,0.0044443145249998105,0.0654632918090838,0.009244608507305293,0.28212087663188407,0.07132307407751382,0.0010686427075086117,0.45412518522444334,0.13230868612789298,1.4302680497026423e-05,0.63143997417633,0.09476655937214666,5.522698703387232e-06,0.7449747431266044,0.14933431159617785,5.420036585991655e-16,1.149868962562072,0.4315112158861843,2.648167590217384e-17,1.8176002178039647
440,11.343409650326201,0.06695483441218641,0.7067018111702055,17.0496264095927,0.0004475370377995175,0.5411680124187033,1.4924214480507951,2.1503388012947217e-13,0.1257907427092551,0.09097292957771701,0.004443323354074225,0.06546238156383227,0.009235612884234806,0.2821199816557942,0.07132331745215252,0.0010673519140186889,0.4541249505565822,0.13231162769159338,1.4241278350224043e-05,0.6314399533871843,0.09477878055048526,5.495400506765163e-06,0.7449747323189566,0.14934800835268616,5.340210787621873e-16,1.149868962562072,0.4315112158831399,2.4808191337933615e-17,1.8176002178039647
441,11.725704778825756,0.0677800640898326,0.7061389528680593,18.305060747970366,0.0004332294845158176,0.5412770546878716,1.4926232775462513,2.1330067923707824e-13,0.12577651758974506,0.09093976799715978,0.00444231379401066,0.0654613916256836,0.009226346233482003,0.2821190601755091,0.071323496040145,0.001066022653357724,0.4541247090145996,0.13231419000327296,1.4178321160776764e-05,0.6314399321090214,0.09478943696985519,5.467434722137071e-06,0.7449747212682746,0.14935995861732676,5.259709981092859e-16,1.149868962562072,0.4315112158847186,2.323439484163805e-17,1.8176002178039647
442,11.522539292039799,0.06837285333243485,0.6998709419276565,99.637639941634,0.000419144533553583,0.5413058027446064,1.4928498268169084,2.1141628206242346e-13,0.12576371934167846,0.09090995838921942,0.0044414081403382185,0.06546049393671406,0.00921801940869869,0.2821182318918183,0.07132364581393569,0.0010648283807929908,0.4541244919118154,0.13231642353988363,1.4121871154198277e-05,0.6314399130034137,0.09479872827401703,5.4423697825554466e-06,0.7449747113477369,0.14937037916460003,5.188043975670806e-16,1.149868962562072,0.4315112158850514,2.187824853573225e-17,1.8176002178039647
443,11.486667003337015,0.0668781444400544,0.6942161379847676,96.13324801836954,0.00040528287139345574,0.5412668381651159,1.4930965692483356,2.0941478369730997e-13,0.12575221824224947,0.09088319035975469,0.004440594513471461,0.06545968123989619,0.00921054508750307,0.28211748823693156,0.07132377109577202,0.0010637565347775724,0.4541242970020509,0.13231836934832072,1.4071303609875792e-05,0.6314398958690292,0.09480682456741599,5.419925452066946e-06,0.744974702452453,0.14937946048444134,5.124274722086408e-16,1.149868962562072,0.4315112158850113,2.070837100750184e-17,1.8176002178039647
444,11.66908969752783,0.06692069348811529,0.6917988019995391,17.619981541232004,0.00039164517363329224,0.541295123947563,1.4933112828502146,2.07679374062779e-13,0.1257406893278024,0.09085503418556519,0.004439745256645124,0.06545928807537288,0.009202663344911155,0.28211670115123666,0.07132454173909271,0.0010626252280042726,0.4541240908775429,0.13232455862998335,1.4018145963700465e-05,0.6314398778891104,0.09483245566050523,5.396356756717215e-06,0.7449746931352654,0.14940812217914265,5.058423063293258e-16,1.149868962562072,0.4315112158852002,1.958482087305043e-17,1.8176002178039647
445,11.364297907548206,0.06683566042539298,0.6857632531318814,104.10026065269653,0.0003782321049552411,0.5412600101422128,1.4935434080964662,2.0584453464675784e-13,0.1257303195265095,0.09082976691179369,0.004438983835794444,0.06545891664162352,0.00919559358894781,0.28211599508283447,0.0713252074685587,0.00106161064733498,0.4541239059787188,0.13232994522667993,1.3970559175792292e-05,0.6314398617763409,0.09485476652420964,5.375265626076231e-06,0.7449746847869717,0.1494330712343335,4.999841199887424e-16,1.149868962562072,0.43151121588584024,1.861403877279182e-17,1.8176002178039647
446,11.157857124325458,0.06681249806818883,0.6837888630107045,15.883301396607107,0.0003650443190933469,0.541287425212368,1.493743007033118,2.0425515909275187e-13,0.12571903917705352,0.0908026460089887,0.004438171094712837,0.06545839700000239,0.009188017613936506,0.28211523970932634,0.071325752709822,0.0010605240687315246,0.4541237082424098,0.13233462669413726,1.3919834364411497e-05,0.6314398446547184,0.09487416877812048,5.352802844081754e-06,0.7449746759252039,0.14945477433687493,4.938437207254369e-16,1.149868962562072,0.4315112158882211,1.7669627626226596e-17,1.8176002178039647
447,11.322269520323117,0.06832355974900964,0.684431079076603,17.401498552620684,0.0003520824588016869,0.5413670687069324,1.4939146541371922,2.0287859991061122e-13,0.12570742060250123,0.09077494639749553,0.004437343632138503,0.0654577874093554,0.009180288467222908,0.2821144696628562,0.07132619948112591,0.0010594159279732893,0.454123506708821,0.13233869288700822,1.3868291098507444e-05,0.6314398272823958,0.09489103056725527,5.329992948179678e-06,0.7449746669402212,0.1494736410232444,4.876854341116909e-16,1.149868962562072,0.4315112158895986,1.6777991137779088e-17,1.8176002178039647
448,11.447941691540633,0.06849488128225971,0.6845421700272709,112.36299132753341,0.00033934715582304695,0.541382607695164,1.4941038804082833,2.0140005595839022e-13,0.12569704634316964,0.0907502459711432,0.004436605974726584,0.06545723336151729,0.009173398833742467,0.2821137831398329,0.07132658334841337,0.001058428301046945,0.45412332704187486,0.13234222453038658,1.3822429140237352e-05,0.6314398118063592,0.09490567794988065,5.309704001761138e-06,0.7449746589369496,0.14949003051589543,4.822365661699107e-16,1.149868962562072,0.43151121589045816,1.6008900032853294e-17,1.8176002178039647
449,11.440187496941276,0.06674967014015963,0.6845129181165248,106.95791310292194,0.0003268390308581253,0.5413445290424215,1.4943072370956811,1.998436853789303e-13,0.12568776998605163,0.09072818915156394,0.0044359467365728536,0.0654567288078393,0.00916724890102918,0.28211317024458943,0.07132691248990913,0.0010575468308843903,0.45412316664990515,0.13234528964796488,1.3781560562845542e-05,0.6314397980021562,0.09491839241089921,5.291629720508326e-06,0.7449746517992119,0.1495042577632495,4.774068273251034e-16,1.149868962562072,0.43151121589166774,1.5343445569404047e-17,1.8176002178039647
450,11.467084014513519,0.06682459961241634,0.6920160208828747,17.16743918077162,0.0003145586935352887,0.5413614193157114,1.494481877207603,1.984986076912202e-13,0.12567801248576324,0.09070516282790418,0.004435260246517137,0.06545614244830249,0.009160836006326127,0.28211253177804435,0.07132717239718846,0.0010566280272012922,0.4541229996169114,0.13234794527819685,1.3739123369616066e-05,0.6314397837019391,0.09492941651580007,5.272874825484298e-06,0.7449746444112796,0.14951659876073478,4.724591139103527e-16,1.149868962562072,0.4315112158924144,1.47025424172563e-17,1.8176002178039647
451,11.700179869534196,0.06671472489256872,0.6967818511184305,99.0783462628819,0.00030250674238085137,0.5413283599449639,1.4946702815199535,1.9707730009434997e-13,0.12566927632723335,0.09068457152746774,0.004434646651823279,0.06545560995591289,0.009155103289440926,0.28211196096013025,0.0713273934839101,0.0010558067819194678,0.4541228502889062,0.13235024647285354,1.3701248825403744e-05,0.6314397709286064,0.09493897096131654,5.256141357580814e-06,0.7449746378131125,0.14952729526018796,4.680658224311022e-16,1.149868962562072,0.4315112158924589,1.4146449025535458e-17,1.8176002178039647
452,10.950895088455534,0.06669592009337393,0.6987808640114963,15.42858406599918,0.0002906837647899102,0.541345832106396,1.4948315992634322,1.9585055122516486e-13,0.1256599070275118,0.09066263480197445,0.004433995154020157,0.06545499212776895,0.009149002421826877,0.2821113540462538,0.07132755800137569,0.001054933099688968,0.45412269156827323,0.13235223618867675,1.3661109844302121e-05,0.6314397574261139,0.09494724054735547,5.238419891377371e-06,0.7449746308445147,0.14953655891014062,4.63472554277404e-16,1.149868962562072,0.43151121589342156,1.3598754304411772e-17,1.8176002178039647
453,11.389133925701364,0.06740348624619656,0.7058217769954354,17.541352378937354,0.0002790903369977137,0.5414051410259922,1.4949695372648626,1.947921448083865e-13,0.12565018780922532,0.09063998926888697,0.004433329725269169,0.06545431740517828,0.009142708263590446,0.2821107282088991,0.07132767625772485,0.0010540319529954182,0.45412252793474994,0.1323539550571363,1.3619840551201728e-05,0.631439743564289,0.09495439189730517,5.220210196177118e-06,0.744974623695424,0.14954457491284226,4.588029084016649e-16,1.149868962562072,0.43151121589109337,1.3070237767287e-17,1.8176002178039647
454,11.657898766102987,0.06740678967937441,0.7063774620182812,101.18139011527053,0.0002677270240515765,0.5414141642471177,1.4951214797359376,1.9365455529662463e-13,0.125641528849237,0.0906198298131981,0.004432738097708651,0.06545371178851465,0.009137106662491491,0.28211017112863473,0.07132777466093548,0.0010532300469460003,0.4541223822833778,0.13235544064897695,1.3583166501449167e-05,0.6314397312343453,0.09496057402655551,5.204032589170461e-06,0.744974617337119,0.14955150524890237,4.546723845101385e-16,1.149868962562072,0.43151121588907176,1.2612033035003246e-17,1.8176002178039647
455,11.272793758968543,0.06664419283319489,0.7056905960198492,103.86504685545879,0.0002565943797833396,0.5413815290808404,1.4952836904316493,1.9246295181706179e-13,0.12563383398685116,0.09060192694528325,0.0044322123422471885,0.0654531699723188,0.009132133651188739,0.2821096765013184,0.07132785644073342,0.0010525182060581225,0.4541222529660554,0.1323567234711164,1.355065276400835e-05,0.6314397202946939,0.09496591344637464,5.189693846149624e-06,0.7449746116964107,0.14955749151064848,4.510259756050226e-16,1.149868962562072,0.43151121588720637,1.2215040354500265e-17,1.8176002178039647
456,11.402270951188349,0.06662888746909204,0.7005749440286309,17.253994430939027,0.00024569294678238046,0.5413923162154926,1.495423666561353,1.9143762308391372e-13,0.1256263231489758,0.09058357845977413,0.004431669996352667,0.06545291850457989,0.009127024911072316,0.28210916657298957,0.07132836040045967,0.001051786280879915,0.45412211974867955,0.1323607627788888,1.3517307115077275e-05,0.631439709086152,0.09498264791624711,5.1749995214545465e-06,0.7449746059248933,0.14957619781804496,4.473277040464357e-16,1.149868962562072,0.4315112158884985,1.183128826238902e-17,1.8176002178039647
457,11.701188050775846,0.06740261857506127,0.7008278758730739,17.86640924613414,0.00023502325636916188,0.5414388059699345,1.4955430206329576,1.905558942133822e-13,0.12561855896461427,0.0905648286690617,0.004431119135667465,0.0654525898252436,0.009121809917803082,0.2821086465699465,0.07132877562800627,0.001051039409362889,0.45412198391741687,0.13236424283846576,1.348337605106318e-05,0.631439697697927,0.0949970721384703,5.160054470909623e-06,0.7449746000639004,0.14959232530044306,4.4359996030384e-16,1.149868962562072,0.4315112158879778,1.1461485188486323e-17,1.8176002178039647
458,11.456358388984754,0.06728694694285338,0.6913565150462091,105.05970052553654,0.00022458582856934304,0.5414434276655501,1.4956730362592288,1.8961479476074168e-13,0.12561167725875247,0.09054823795543951,0.004430631657871388,0.06545228984815377,0.009117197017500463,0.28210818658564024,0.07132913031704897,0.0010503788496106,0.4541218637670076,0.13236723957485017,1.3453401032590636e-05,0.6314396876300159,0.095009494657177,5.146854881905425e-06,0.744974594882836,0.14960621503420155,4.403193095104649e-16,1.149868962562072,0.43151121588744235,1.1141327272020034e-17,1.8176002178039647
459,11.496554112323196,0.06658733602181215,0.6882634779904038,106.73884751153993,0.0002143811720884298,0.5414136554338874,1.4958108107735992,1.886332182898353e-13,0.12560556866680544,0.09053353734524626,0.004430199989250532,0.06545201543446812,0.009113110891138365,0.28210777912350554,0.07132943263774602,0.001049793788679784,0.4541217573383268,0.13236981729296937,1.3426881097200537e-05,0.6314396787175752,0.09502018156516556,5.135179226067267e-06,0.7449745902968178,0.1496181645407839,4.3742727408694486e-16,1.149868962562072,0.4315112158869864,1.0863412861178987e-17,1.8176002178039647
460,11.150648264258047,0.06657449865104469,0.6839365758933127,16.873047744249238,0.00020440978428698246,0.541420450165291,1.4959279872076308,1.8779178020632235e-13,0.12559913127999647,0.09051820175373505,0.004429751417890801,0.06545167652564653,0.009108852514204091,0.2821073549027321,0.07132967470594676,0.0010491842599310098,0.45412164655040793,0.1323720303025523,1.3399330088926365e-05,0.6314396694770443,0.09502936205344313,5.1230554808539045e-06,0.7449745855447588,0.14962843318600302,4.3445139712025773e-16,1.149868962562072,0.43151121588730657,1.0590126133030805e-17,1.8176002178039647
461,11.272901159826388,0.06701138557967071,0.683209229959175,17.09008891418294,0.00019467215115637467,0.541457066778875,1.4960275280003636,1.8707108379271733e-13,0.125592598115091,0.09050274435147991,0.004429297848157787,0.06545129820974847,0.009104564137168236,0.28210692797104087,0.0713298674474081,0.0010485705899203083,0.45412153506928604,0.13237392797743602,1.3371656007687765e-05,0.6314396602065233,0.09503723911918097,5.110882514980614e-06,0.7449745807793867,0.1496372469239798,4.31485401983812e-16,1.149868962562072,0.4315112158854824,1.0327209682164744e-17,1.8176002178039647
462,11.226826867630175,0.06685352678004222,0.6697902181185782,109.60716167835103,0.0001851687472951083,0.54145927734365,1.4961351290943137,1.863069747385354e-13,0.12558684473907544,0.09048914608023784,0.0044288985774582615,0.0654509606697423,0.009100792613633385,0.282106552481847,0.07133003039635238,0.0010480309376933148,0.4541214370240337,0.13237555445604063,1.3347343264590077e-05,0.6314396520572022,0.09504399135957725,5.10019013262008e-06,0.7449745765906493,0.14964480247008807,4.288877623674182e-16,1.149868962562072,0.4315112158837743,1.0099873765324073e-17,1.8176002178039647
463,11.553933989362857,0.06654043845556289,0.6726548839360476,111.49240224146268,0.00017590003588567962,0.5414335009392244,1.4962484520639965,1.8551420286888161e-13,0.12558177010020644,0.09047716551777142,0.0044285468697821935,0.06545065879093576,0.009097470618428638,0.2821062217470891,0.07133016768096356,0.0010475556531060494,0.45412135066772247,0.132376946645052,1.3325950034510894e-05,0.631439644883402,0.0950497717687205,5.0907833897917634e-06,0.7449745729036324,0.14965127096533926,4.266088318742822e-16,1.149868962562072,0.4315112158822458,9.902800969892799e-18,1.8176002178039647
464,11.295347145872652,0.06652988298912135,0.6720969940070063,16.68923303899198,0.00016686646867200534,0.5414378750146804,1.4963442911893177,1.848377777657684e-13,0.12557640960890407,0.09046459863556627,0.004428180685330988,0.06545031211581111,0.00909398844061113,0.282105875332174,0.07133026983264612,0.0010470575714446385,0.4541212602333364,0.13237813512124608,1.3303586933128868e-05,0.6314396373987259,0.095054710943927,5.08095448820293e-06,0.7449745690590046,0.1496568011943531,4.242466681380249e-16,1.149868962562072,0.4315112158807525,9.706396842853122e-18,1.8176002178039647
465,11.41197988272532,0.06651812598742098,0.6708857149351388,17.588432264190605,0.00015806848593740948,0.5414665856985961,1.4964251728765658,1.8426129389477443e-13,0.1255709180734341,0.09045178932973649,0.004427810026285677,0.06544993677676622,0.009090440752635364,0.28210552255417737,0.0713303434025251,0.0010465501995523187,0.4541211681488599,0.13237914815172136,1.3280853486406729e-05,0.6314396297993163,0.09505892507963494,5.070966456630442e-06,0.7449745651571595,0.14966152240976632,4.2186209310273044e-16,1.149868962562072,0.4315112158795131,9.514776261450493e-18,1.8176002178039647
